,location_time,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
1158,2018-08-01 00:25:56,1158,1158,1158,1158,1158,1158,1158,1145.0,AA00004,AAA9101004,266.0,115.88345884001802,28.658418495159854,1.0,0.0,0.0,0.0,0.0,37.0,5565.0,1.0
1159,2018-08-01 00:25:57,1159,1159,1159,1159,1159,1159,1159,1146.0,AA00004,AAA9101004,268.0,115.88335982080345,28.65841711784508,1.0,0.0,0.0,0.0,0.0,36.0,5565.0,1.0
1160,2018-08-01 00:25:58,1160,1160,1160,1160,1160,1160,1160,1147.0,AA00004,AAA9101004,271.0,115.8832658226373,28.65841735819015,1.0,0.0,0.0,0.0,0.0,35.0,5565.0,1.0
1161,2018-08-01 00:25:59,1161,1161,1161,1161,1161,1161,1161,1148.0,AA00004,AAA9101004,271.0,115.8831781928537,28.658418831137602,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1162,2018-08-01 00:26:00,1162,1162,1162,1162,1162,1162,1162,1149.0,AA00004,AAA9101004,272.0,115.88309743371498,28.658421169321787,1.0,0.0,0.0,0.0,0.0,29.0,5565.0,1.0
1163,2018-08-01 00:26:01,1163,1163,1163,1163,1163,1163,1163,1150.0,AA00004,AAA9101004,271.0,115.88302071966388,28.658423611361137,1.0,0.0,0.0,0.0,0.0,26.0,5565.0,1.0
1164,2018-08-01 00:26:02,1164,1164,1164,1164,1164,1164,1164,1151.0,AA00004,AAA9101004,273.0,115.8829466041759,28.658425368555616,1.0,0.0,0.0,0.0,0.0,24.0,5565.0,1.0
1165,2018-08-01 00:26:03,1165,1165,1165,1165,1165,1165,1165,1152.0,AA00004,AAA9101004,268.0,115.88287400952491,28.658425729412087,1.0,0.0,0.0,0.0,0.0,26.0,5565.0,1.0
1166,2018-08-01 00:26:04,1166,1166,1166,1166,1166,1166,1166,1153.0,AA00004,AAA9101004,265.0,115.88280278998869,28.658424771320618,1.0,0.0,0.0,0.0,0.0,29.0,5565.0,1.0
1167,2018-08-01 00:26:05,1167,1167,1167,1167,1167,1167,1167,1154.0,AA00004,AAA9101004,266.0,115.88273368434368,28.658423284575136,1.0,0.0,0.0,0.0,0.0,25.0,5565.0,1.0
1168,2018-08-01 00:26:06,1168,1168,1168,1168,1168,1168,1168,1155.0,AA00004,AAA9101004,269.0,115.88266675596628,28.65842208721183,1.0,0.0,0.0,0.0,0.0,23.0,5565.0,1.0
1169,2018-08-01 00:26:07,1169,1169,1169,1169,1169,1169,1169,1156.0,AA00004,AAA9101004,271.0,115.88260258978767,28.658421275174646,1.0,0.0,0.0,0.0,0.0,23.0,5565.0,1.0
1170,2018-08-01 00:26:08,1170,1170,1170,1170,1170,1170,1170,1157.0,AA00004,AAA9101004,270.0,115.8825428367773,28.658420740373032,1.0,0.0,0.0,0.0,0.0,22.0,5565.0,1.0
1171,2018-08-01 00:26:09,1171,1171,1171,1171,1171,1171,1171,1158.0,AA00004,AAA9101004,269.0,115.88248923568665,28.658420472279587,1.0,0.0,0.0,0.0,0.0,19.0,5565.0,1.0
1172,2018-08-01 00:26:10,1172,1172,1172,1172,1172,1172,1172,1159.0,AA00004,AAA9101004,269.0,115.88244277484426,28.658420406564236,1.0,0.0,0.0,0.0,0.0,17.0,5565.0,1.0
1173,2018-08-01 00:26:11,1173,1173,1173,1173,1173,1173,1173,1160.0,AA00004,AAA9101004,269.0,115.88240323186994,28.658420452069418,1.0,0.0,0.0,0.0,0.0,16.0,5565.0,2.0
1174,2018-08-01 00:26:12,1174,1174,1174,1174,1174,1174,1174,,AA00004,AAA9101004,269.0,115.88237036208814,28.658420480844324,1.0,0.0,0.0,0.0,0.0,8.0,5565.0,
1175,2018-08-01 00:26:13,1175,1175,1175,1175,1175,1175,1175,1161.0,AA00004,AAA9101004,269.0,115.88234398774982,28.65842058465803,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1176,2018-08-01 00:26:14,1176,1176,1176,1176,1176,1176,1176,1162.0,AA00004,AAA9101004,271.0,115.88232590532634,28.658420922221204,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1177,2018-08-01 00:26:15,1177,1177,1177,1177,1177,1177,1177,1163.0,AA00004,AAA9101004,271.0,115.88231550989323,28.658421611517245,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1178,2018-08-01 00:26:16,1178,1178,1178,1178,1178,1178,1178,1164.0,AA00004,AAA9101004,271.0,115.88231045826608,28.65842263997724,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1179,2018-08-01 00:26:17,1179,1179,1179,1179,1179,1179,1179,1165.0,AA00004,AAA9101004,271.0,115.88230802117005,28.658423625772286,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1180,2018-08-01 00:26:18,1180,1180,1180,1180,1180,1180,1180,1166.0,AA00004,AAA9101004,271.0,115.88230688590207,28.658424289293443,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1181,2018-08-01 00:26:19,1181,1181,1181,1181,1181,1181,1181,1167.0,AA00004,AAA9101004,271.0,115.88230637685231,28.65842466071215,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1182,2018-08-01 00:26:20,1182,1182,1182,1182,1182,1182,1182,1168.0,AA00004,AAA9101004,271.0,115.88230615626657,28.65842484695743,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1183,2018-08-01 00:26:21,1183,1183,1183,1183,1183,1183,1183,1169.0,AA00004,AAA9101004,271.0,115.88230606341448,28.658424933807876,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1184,2018-08-01 00:26:22,1184,1184,1184,1184,1184,1184,1184,1170.0,AA00004,AAA9101004,271.0,115.88230602526842,28.65842497228049,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1185,2018-08-01 00:26:23,1185,1185,1185,1185,1185,1185,1185,1171.0,AA00004,AAA9101004,271.0,115.88230600991321,28.65842498868418,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1186,2018-08-01 00:26:24,1186,1186,1186,1186,1186,1186,1186,1172.0,AA00004,AAA9101004,271.0,115.8823060038375,28.658424995475002,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1187,2018-08-01 00:26:25,1187,1187,1187,1187,1187,1187,1187,1173.0,AA00004,AAA9101004,271.0,115.8823060014683,28.658424998221154,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1188,2018-08-01 00:26:26,1188,1188,1188,1188,1188,1188,1188,1174.0,AA00004,AAA9101004,271.0,115.88230600055559,28.65842499931078,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1189,2018-08-01 00:26:27,1189,1189,1189,1189,1189,1189,1189,1175.0,AA00004,AAA9101004,271.0,115.88230600020675,28.658424999736603,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1190,2018-08-01 00:26:28,1190,1190,1190,1190,1190,1190,1190,1176.0,AA00004,AAA9101004,271.0,115.88230600007189,28.658424999901527,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1191,2018-08-01 00:26:29,1191,1191,1191,1191,1191,1191,1191,1177.0,AA00004,AAA9101004,271.0,115.88230600001265,28.658424999966606,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1192,2018-08-01 00:26:30,1192,1192,1192,1192,1192,1192,1192,1178.0,AA00004,AAA9101004,271.0,115.88230599996713,28.65842499999717,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1193,2018-08-01 00:26:31,1193,1193,1193,1193,1193,1193,1193,1179.0,AA00004,AAA9101004,271.0,115.88230599988779,28.658425000024547,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1194,2018-08-01 00:26:32,1194,1194,1194,1194,1194,1194,1194,1180.0,AA00004,AAA9101004,271.0,115.88230599969378,28.65842500007661,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1195,2018-08-01 00:26:33,1195,1195,1195,1195,1195,1195,1195,1181.0,AA00004,AAA9101004,271.0,115.88230599919227,28.658425000204833,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1196,2018-08-01 00:26:34,1196,1196,1196,1196,1196,1196,1196,1182.0,AA00004,AAA9101004,271.0,115.88230599789657,28.658425000532368,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1197,2018-08-01 00:26:35,1197,1197,1197,1197,1197,1197,1197,1183.0,AA00004,AAA9101004,271.0,115.88230599458154,28.65842500136482,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1198,2018-08-01 00:26:36,1198,1198,1198,1198,1198,1198,1198,1184.0,AA00004,AAA9101004,271.0,115.88230598620018,28.658425003455054,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1199,2018-08-01 00:26:37,1199,1199,1199,1199,1199,1199,1199,1185.0,AA00004,AAA9101004,271.0,115.88230596527647,28.658425008631323,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,2.0
1200,2018-08-01 00:26:38,1200,1200,1200,1200,1200,1200,1200,,AA00004,AAA9101004,271.0,115.88230591369769,28.658425021270137,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,
1201,2018-08-01 00:26:39,1201,1201,1201,1201,1201,1201,1201,1186.0,AA00004,AAA9101004,271.0,115.88230578795103,28.658425051744278,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1202,2018-08-01 00:26:40,1202,1202,1202,1202,1202,1202,1202,1187.0,AA00004,AAA9101004,271.0,115.88230548334967,28.658425124674523,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1203,2018-08-01 00:26:41,1203,1203,1203,1203,1203,1203,1203,1188.0,AA00004,AAA9101004,271.0,115.88230476698244,28.658425293468802,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1204,2018-08-01 00:26:42,1204,1204,1204,1204,1204,1204,1204,1189.0,AA00004,AAA9101004,271.0,115.88230314589394,28.658425667067885,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1205,2018-08-01 00:26:43,1205,1205,1205,1205,1205,1205,1205,1190.0,AA00004,AAA9101004,271.0,115.8822996576052,28.658426445457405,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1206,2018-08-01 00:26:44,1206,1206,1206,1206,1206,1206,1206,1191.0,AA00004,AAA9101004,271.0,115.88229265744006,28.65842793007452,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1207,2018-08-01 00:26:45,1207,1207,1207,1207,1207,1207,1207,1192.0,AA00004,AAA9101004,271.0,115.8822799841285,28.658430385360113,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1208,2018-08-01 00:26:46,1208,1208,1208,1208,1208,1208,1208,1193.0,AA00004,AAA9101004,270.0,115.88226048643796,28.65843348396634,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1209,2018-08-01 00:26:47,1209,1209,1209,1209,1209,1209,1209,1194.0,AA00004,AAA9101004,269.0,115.88223738027848,28.658435377939988,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1210,2018-08-01 00:26:48,1210,1210,1210,1210,1210,1210,1210,1195.0,AA00004,AAA9101004,269.0,115.88221118078371,28.658435723591715,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1211,2018-08-01 00:26:49,1211,1211,1211,1211,1211,1211,1211,1196.0,AA00004,AAA9101004,269.0,115.88218052457484,28.65843494221829,1.0,0.0,0.0,0.0,0.0,0.0,5565.0,1.0
1212,2018-08-01 00:26:50,1212,1212,1212,1212,1212,1212,1212,1197.0,AA00004,AAA9101004,273.0,115.88214338851925,28.658433474488696,1.0,0.0,0.0,0.0,0.0,11.0,5565.0,1.0
1213,2018-08-01 00:26:51,1213,1213,1213,1213,1213,1213,1213,1198.0,AA00004,AAA9101004,269.0,115.88209804056342,28.65843161399503,1.0,0.0,0.0,0.0,0.0,16.0,5565.0,1.0
1214,2018-08-01 00:26:52,1214,1214,1214,1214,1214,1214,1214,1199.0,AA00004,AAA9101004,269.0,115.8820444978709,28.65842988388083,1.0,0.0,0.0,0.0,0.0,21.0,5565.0,1.0
1215,2018-08-01 00:26:53,1215,1215,1215,1215,1215,1215,1215,1200.0,AA00004,AAA9101004,269.0,115.8819839153764,28.658428651471354,1.0,0.0,0.0,0.0,0.0,23.0,5565.0,1.0
1216,2018-08-01 00:26:54,1216,1216,1216,1216,1216,1216,1216,1201.0,AA00004,AAA9101004,270.0,115.88191753586446,28.658427944791754,1.0,0.0,0.0,0.0,0.0,22.0,5565.0,1.0
1217,2018-08-01 00:26:55,1217,1217,1217,1217,1217,1217,1217,1202.0,AA00004,AAA9101004,270.0,115.88184582791585,28.658427909287553,1.0,0.0,0.0,0.0,0.0,24.0,5565.0,1.0
1218,2018-08-01 00:26:56,1218,1218,1218,1218,1218,1218,1218,1203.0,AA00004,AAA9101004,272.0,115.88176861368663,28.658428460570875,1.0,0.0,0.0,0.0,0.0,27.0,5565.0,1.0
1219,2018-08-01 00:26:57,1219,1219,1219,1219,1219,1219,1219,1204.0,AA00004,AAA9101004,272.0,115.88168566725656,28.658429207326677,1.0,0.0,0.0,0.0,0.0,29.0,5565.0,1.0
1220,2018-08-01 00:26:58,1220,1220,1220,1220,1220,1220,1220,1205.0,AA00004,AAA9101004,271.0,115.88159685949121,28.6584297113079,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1221,2018-08-01 00:26:59,1221,1221,1221,1221,1221,1221,1221,1206.0,AA00004,AAA9101004,271.0,115.88150316655566,28.6584296365588,1.0,0.0,0.0,0.0,0.0,34.0,5565.0,1.0
1222,2018-08-01 00:27:00,1222,1222,1222,1222,1222,1222,1222,1207.0,AA00004,AAA9101004,271.0,115.88140585044665,28.65842865064059,1.0,0.0,0.0,0.0,0.0,34.0,5565.0,1.0
1223,2018-08-01 00:27:01,1223,1223,1223,1223,1223,1223,1223,1208.0,AA00004,AAA9101004,270.0,115.8813057109471,28.658426289397116,1.0,0.0,0.0,0.0,0.0,34.0,5565.0,1.0
1224,2018-08-01 00:27:02,1224,1224,1224,1224,1224,1224,1224,1209.0,AA00004,AAA9101004,271.0,115.88120328795576,28.65842290862527,1.0,0.0,0.0,0.0,0.0,35.0,5565.0,1.0
1225,2018-08-01 00:27:03,1225,1225,1225,1225,1225,1225,1225,1210.0,AA00004,AAA9101004,270.0,115.88110066718941,28.65842058171672,1.0,0.0,0.0,0.0,0.0,35.0,5565.0,2.0
1226,2018-08-01 00:27:04,1226,1226,1226,1226,1226,1226,1226,,AA00004,AAA9101004,270.0,115.88099864599445,28.65841956871279,1.0,0.0,0.0,0.0,0.0,35.5,5565.0,
1227,2018-08-01 00:27:05,1227,1227,1227,1227,1227,1227,1227,1211.0,AA00004,AAA9101004,270.0,115.88089815721487,28.658419135432958,1.0,0.0,0.0,0.0,0.0,36.0,5565.0,1.0
1228,2018-08-01 00:27:06,1228,1228,1228,1228,1228,1228,1228,1212.0,AA00004,AAA9101004,269.0,115.88080058811921,28.65841865249022,1.0,0.0,0.0,0.0,0.0,35.0,5565.0,1.0
1229,2018-08-01 00:27:07,1229,1229,1229,1229,1229,1229,1229,1213.0,AA00004,AAA9101004,270.0,115.88070658682155,28.658417943134577,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1230,2018-08-01 00:27:08,1230,1230,1230,1230,1230,1230,1230,1214.0,AA00004,AAA9101004,269.0,115.88061377070984,28.658417551751466,1.0,0.0,0.0,0.0,0.0,32.0,5565.0,1.0
1231,2018-08-01 00:27:09,1231,1231,1231,1231,1231,1231,1231,1215.0,AA00004,AAA9101004,269.0,115.8805219130652,28.658417224532243,1.0,0.0,0.0,0.0,0.0,32.0,5565.0,1.0
1232,2018-08-01 00:27:10,1232,1232,1232,1232,1232,1232,1232,1216.0,AA00004,AAA9101004,269.0,115.88043155851197,28.658416874959,1.0,0.0,0.0,0.0,0.0,31.0,5565.0,1.0
1233,2018-08-01 00:27:11,1233,1233,1233,1233,1233,1233,1233,1217.0,AA00004,AAA9101004,270.0,115.88034239298932,28.658416725061215,1.0,0.0,0.0,0.0,0.0,30.0,5565.0,1.0
1234,2018-08-01 00:27:12,1234,1234,1234,1234,1234,1234,1234,1218.0,AA00004,AAA9101004,270.0,115.88025480383541,28.65841685003992,1.0,0.0,0.0,0.0,0.0,31.0,5565.0,1.0
1235,2018-08-01 00:27:13,1235,1235,1235,1235,1235,1235,1235,1219.0,AA00004,AAA9101004,270.0,115.88016906434072,28.65841724164768,1.0,0.0,0.0,0.0,0.0,32.0,5565.0,1.0
1236,2018-08-01 00:27:14,1236,1236,1236,1236,1236,1236,1236,1220.0,AA00004,AAA9101004,268.0,115.88008645455706,28.658417842759125,1.0,0.0,0.0,0.0,0.0,29.0,5565.0,1.0
1237,2018-08-01 00:27:15,1237,1237,1237,1237,1237,1237,1237,1221.0,AA00004,AAA9101004,269.0,115.88000874045186,28.658419062515282,1.0,0.0,0.0,0.0,0.0,28.0,5565.0,1.0
1238,2018-08-01 00:27:16,1238,1238,1238,1238,1238,1238,1238,1222.0,AA00004,AAA9101004,267.0,115.87993760316706,28.658421082074035,1.0,0.0,0.0,0.0,0.0,22.0,5565.0,1.0
1239,2018-08-01 00:27:17,1239,1239,1239,1239,1239,1239,1239,1223.0,AA00004,AAA9101004,275.0,115.87987300298128,28.658423471858352,1.0,0.0,0.0,0.0,0.0,19.0,5565.0,1.0
1240,2018-08-01 00:27:18,1240,1240,1240,1240,1240,1240,1240,1224.0,AA00004,AAA9101004,268.0,115.8798129948034,28.658425658643118,1.0,0.0,0.0,0.0,0.0,17.0,5565.0,1.0
1241,2018-08-01 00:27:19,1241,1241,1241,1241,1241,1241,1241,1225.0,AA00004,AAA9101004,271.0,115.87975410787303,28.65842749621805,1.0,0.0,0.0,0.0,0.0,17.0,5565.0,1.0
1242,2018-08-01 00:27:20,1242,1242,1242,1242,1242,1242,1242,1226.0,AA00004,AAA9101004,268.0,115.87969298892861,28.65842881089993,1.0,0.0,0.0,0.0,0.0,19.0,5565.0,1.0
1243,2018-08-01 00:27:21,1243,1243,1243,1243,1243,1243,1243,1227.0,AA00004,AAA9101004,269.0,115.87962733843149,28.658429923341192,1.0,0.0,0.0,0.0,0.0,21.0,5565.0,1.0
1244,2018-08-01 00:27:22,1244,1244,1244,1244,1244,1244,1244,1228.0,AA00004,AAA9101004,270.0,115.87955604778452,28.6584307177906,1.0,0.0,0.0,0.0,0.0,24.0,5565.0,1.0
1245,2018-08-01 00:27:23,1245,1245,1245,1245,1245,1245,1245,1229.0,AA00004,AAA9101004,270.0,115.87947890330453,28.658431137527806,1.0,0.0,0.0,0.0,0.0,28.0,5565.0,1.0
1246,2018-08-01 00:27:24,1246,1246,1246,1246,1246,1246,1246,1230.0,AA00004,AAA9101004,270.0,115.8793966427228,28.658430948779408,1.0,0.0,0.0,0.0,0.0,30.0,5565.0,1.0
1247,2018-08-01 00:27:25,1247,1247,1247,1247,1247,1247,1247,1231.0,AA00004,AAA9101004,268.0,115.87930948580464,28.658430161438012,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1248,2018-08-01 00:27:26,1248,1248,1248,1248,1248,1248,1248,1232.0,AA00004,AAA9101004,271.0,115.87921897900438,28.658429094961157,1.0,0.0,0.0,0.0,0.0,31.0,5565.0,1.0
1249,2018-08-01 00:27:27,1249,1249,1249,1249,1249,1249,1249,1233.0,AA00004,AAA9101004,269.0,115.87912599483589,28.65842782010036,1.0,0.0,0.0,0.0,0.0,32.0,5565.0,1.0
1250,2018-08-01 00:27:28,1250,1250,1250,1250,1250,1250,1250,1234.0,AA00004,AAA9101004,269.0,115.87903065984695,28.658426563867465,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1251,2018-08-01 00:27:29,1251,1251,1251,1251,1251,1251,1251,1235.0,AA00004,AAA9101004,269.0,115.87893283745782,28.65842560631241,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1252,2018-08-01 00:27:30,1252,1252,1252,1252,1252,1252,1252,1236.0,AA00004,AAA9101004,269.0,115.87883191158879,28.65842482863204,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1253,2018-08-01 00:27:31,1253,1253,1253,1253,1253,1253,1253,1237.0,AA00004,AAA9101004,269.0,115.87872745763516,28.658423955372026,1.0,0.0,0.0,0.0,0.0,36.0,5565.0,1.0
1254,2018-08-01 00:27:32,1254,1254,1254,1254,1254,1254,1254,1238.0,AA00004,AAA9101004,270.0,115.8786197809125,28.658422696777652,1.0,0.0,0.0,0.0,0.0,40.0,5565.0,1.0
1255,2018-08-01 00:27:33,1255,1255,1255,1255,1255,1255,1255,1239.0,AA00004,AAA9101004,267.0,115.87850998174419,28.658420930401036,1.0,0.0,0.0,0.0,0.0,39.0,5565.0,1.0
1256,2018-08-01 00:27:34,1256,1256,1256,1256,1256,1256,1256,1240.0,AA00004,AAA9101004,268.0,115.87839949807363,28.658419057560796,1.0,0.0,0.0,0.0,0.0,39.0,5565.0,1.0
1257,2018-08-01 00:27:35,1257,1257,1257,1257,1257,1257,1257,1241.0,AA00004,AAA9101004,269.0,115.87828958374661,28.65841745806753,1.0,0.0,0.0,0.0,0.0,38.0,5565.0,1.0
1258,2018-08-01 00:27:36,1258,1258,1258,1258,1258,1258,1258,1242.0,AA00004,AAA9101004,269.0,115.87818126872276,28.65841627710333,1.0,0.0,0.0,0.0,0.0,37.0,5565.0,1.0
1259,2018-08-01 00:27:37,1259,1259,1259,1259,1259,1259,1259,1243.0,AA00004,AAA9101004,269.0,115.87807504024289,28.658415424045913,1.0,0.0,0.0,0.0,0.0,36.0,5565.0,1.0
1260,2018-08-01 00:27:38,1260,1260,1260,1260,1260,1260,1260,1244.0,AA00004,AAA9101004,268.0,115.87797105872542,28.658414989422653,1.0,0.0,0.0,0.0,0.0,37.0,5565.0,1.0
1261,2018-08-01 00:27:39,1261,1261,1261,1261,1261,1261,1261,1245.0,AA00004,AAA9101004,270.0,115.87786981188334,28.658415272245332,1.0,0.0,0.0,0.0,0.0,35.0,5565.0,1.0
1262,2018-08-01 00:27:40,1262,1262,1262,1262,1262,1262,1262,1246.0,AA00004,AAA9101004,271.0,115.87777183921223,28.658416397782897,1.0,0.0,0.0,0.0,0.0,35.0,5565.0,1.0
1263,2018-08-01 00:27:41,1263,1263,1263,1263,1263,1263,1263,1247.0,AA00004,AAA9101004,272.0,115.87767783107495,28.658418290204285,1.0,0.0,0.0,0.0,0.0,34.0,5565.0,1.0
1264,2018-08-01 00:27:42,1264,1264,1264,1264,1264,1264,1264,1248.0,AA00004,AAA9101004,272.0,115.87758840660682,28.65842090861349,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1265,2018-08-01 00:27:43,1265,1265,1265,1265,1265,1265,1265,1249.0,AA00004,AAA9101004,272.0,115.87750397631702,28.65842389862553,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1266,2018-08-01 00:27:44,1266,1266,1266,1266,1266,1266,1266,1250.0,AA00004,AAA9101004,270.0,115.87742318603726,28.65842674845181,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1267,2018-08-01 00:27:45,1267,1267,1267,1267,1267,1267,1267,1251.0,AA00004,AAA9101004,269.0,115.87734041436647,28.65842853894982,1.0,0.0,0.0,0.0,0.0,32.0,5565.0,1.0
1268,2018-08-01 00:27:46,1268,1268,1268,1268,1268,1268,1268,1252.0,AA00004,AAA9101004,268.0,115.87725395724361,28.658429115185776,1.0,0.0,0.0,0.0,0.0,32.0,5565.0,1.0
1269,2018-08-01 00:27:47,1269,1269,1269,1269,1269,1269,1269,1253.0,AA00004,AAA9101004,267.0,115.87716343709148,28.65842844729332,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1270,2018-08-01 00:27:48,1270,1270,1270,1270,1270,1270,1270,1254.0,AA00004,AAA9101004,267.0,115.87706880019748,28.658427021987666,1.0,0.0,0.0,0.0,0.0,33.0,5565.0,1.0
1271,2018-08-01 00:27:49,1271,1271,1271,1271,1271,1271,1271,1255.0,AA00004,AAA9101004,269.0,115.87697029977265,28.658425387110032,1.0,0.0,0.0,0.0,0.0,36.0,5565.0,1.0
1272,2018-08-01 00:27:50,1272,1272,1272,1272,1272,1272,1272,1256.0,AA00004,AAA9101004,270.0,115.87686836201723,28.658424224480207,1.0,0.0,0.0,0.0,0.0,36.0,5565.0,1.0
1273,2018-08-01 00:27:51,1273,1273,1273,1273,1273,1273,1273,1257.0,AA00004,AAA9101004,269.0,115.87676229156892,28.658423642313252,1.0,0.0,0.0,0.0,0.0,36.0,5565.0,1.0
1274,2018-08-01 00:27:52,1274,1274,1274,1274,1274,1274,1274,1258.0,AA00004,AAA9101004,274.0,115.87665164737233,28.658423579869634,1.0,0.0,0.0,0.0,0.0,41.0,5565.0,1.0
1275,2018-08-01 00:27:53,1275,1275,1275,1275,1275,1275,1275,1259.0,AA00004,AAA9101004,270.0,115.87653718230911,28.65842339389771,1.0,0.0,0.0,0.0,0.0,41.0,5565.0,1.0
1276,2018-08-01 00:27:54,1276,1276,1276,1276,1276,1276,1276,1260.0,AA00004,AAA9101004,268.0,115.87641980910072,28.658422908640684,1.0,0.0,0.0,0.0,0.0,41.0,5565.0,1.0
1277,2018-08-01 00:27:55,1277,1277,1277,1277,1277,1277,1277,1261.0,AA00004,AAA9101004,269.0,115.87630028630981,28.65842243707434,1.0,0.0,0.0,0.0,0.0,43.0,5565.0,1.0
1278,2018-08-01 00:27:56,1278,1278,1278,1278,1278,1278,1278,1262.0,AA00004,AAA9101004,269.0,115.87617970410057,28.658422372514686,1.0,0.0,0.0,0.0,0.0,43.0,5565.0,1.0
1279,2018-08-01 00:27:57,1279,1279,1279,1279,1279,1279,1279,1263.0,AA00004,AAA9101004,270.0,115.87606010603916,28.658422798882743,1.0,0.0,0.0,0.0,0.0,43.0,5565.0,1.0
1280,2018-08-01 00:27:58,1280,1280,1280,1280,1280,1280,1280,1264.0,AA00004,AAA9101004,271.0,115.87594289195418,28.658423227549804,1.0,0.0,0.0,0.0,0.0,40.0,5565.0,1.0
1281,2018-08-01 00:27:59,1281,1281,1281,1281,1281,1281,1281,1265.0,AA00004,AAA9101004,268.0,115.87582854448773,28.658423308139778,1.0,0.0,0.0,0.0,0.0,39.0,5565.0,1.0
1282,2018-08-01 00:28:00,1282,1282,1282,1282,1282,1282,1282,1266.0,AA00004,AAA9101004,271.0,115.87571740974184,28.658423578394558,1.0,0.0,0.0,0.0,0.0,40.0,5565.0,1.0
1283,2018-08-01 00:28:01,1283,1283,1283,1283,1283,1283,1283,1267.0,AA00004,AAA9101004,271.0,115.87561147482181,28.65842470651446,1.0,0.0,0.0,0.0,0.0,39.0,5565.0,1.0
1284,2018-08-01 00:28:02,1284,1284,1284,1284,1284,1284,1284,1268.0,AA00004,AAA9101004,271.0,115.875513907424,28.65842699329354,1.0,0.0,0.0,0.0,0.0,39.0,5565.0,1.0
1285,2018-08-01 00:28:03,1285,1285,1285,1285,1285,1285,1285,1269.0,AA00004,AAA9101004,272.0,115.87542833768629,28.658430154688666,1.0,0.0,0.0,0.0,0.0,28.0,5565.0,1.0
1286,2018-08-01 00:28:04,1286,1286,1286,1286,1286,1286,1286,1270.0,AA00004,AAA9101004,275.0,115.8753552381445,28.65843369411373,1.0,0.0,0.0,0.0,0.0,22.0,5565.0,1.0
